Freq.,Vvo/Vvi
2.57039578276881e-003,-1.47548822652052e-001,1.79999789469328e+002
2.57632115700252e-003,-1.47548822652031e-001,1.79999788984005e+002
2.58226019063454e-003,-1.47548822652042e-001,1.79999788497563e+002
2.58821291515304e-003,-1.47548822652083e-001,1.79999788009999e+002
2.59417936211876e-003,-1.47548822652107e-001,1.79999787521312e+002
2.60015956316522e-003,-1.47548822652035e-001,1.79999787031498e+002
2.60615354999884e-003,-1.47548822652056e-001,1.79999786540555e+002
2.61216135439915e-003,-1.47548822652092e-001,1.79999786048480e+002
2.61818300821893e-003,-1.47548822652001e-001,1.79999785555271e+002
2.62421854338438e-003,-1.47548822652064e-001,1.79999785060925e+002
2.63026799189532e-003,-1.47548822652034e-001,1.79999784565439e+002
2.63633138582532e-003,-1.47548822652064e-001,1.79999784068811e+002
2.64240875732189e-003,-1.47548822652094e-001,1.79999783571038e+002
2.64850013860664e-003,-1.47548822652074e-001,1.79999783072118e+002
2.65460556197548e-003,-1.47548822652085e-001,1.79999782572047e+002
2.66072505979875e-003,-1.47548822652048e-001,1.79999782070824e+002
2.66685866452142e-003,-1.47548822652087e-001,1.79999781568445e+002
2.67300640866325e-003,-1.47548822652063e-001,1.79999781064909e+002
2.67916832481897e-003,-1.47548822652036e-001,1.79999780560211e+002
2.68534444565845e-003,-1.47548822652072e-001,1.79999780054350e+002
2.69153480392685e-003,-1.47548822652217e-001,1.79999779547323e+002
2.69773943244486e-003,-1.47548822652187e-001,1.79999779039127e+002
2.70395836410878e-003,-1.47548822652092e-001,1.79999778529760e+002
2.71019163189078e-003,-1.47548822652091e-001,1.79999778019218e+002
2.71643926883902e-003,-1.47548822652057e-001,1.79999777507500e+002
2.72270130807785e-003,-1.47548822652163e-001,1.79999776994602e+002
2.72897778280798e-003,-1.47548822652063e-001,1.79999776480521e+002
2.73526872630665e-003,-1.47548822652150e-001,1.79999775965255e+002
2.74157417192782e-003,-1.47548822652126e-001,1.79999775448802e+002
2.74789415310233e-003,-1.47548822652132e-001,1.79999774931158e+002
2.75422870333810e-003,-1.47548822652167e-001,1.79999774412321e+002
2.76057785622028e-003,-1.47548822652092e-001,1.79999773892287e+002
2.76694164541145e-003,-1.47548822652078e-001,1.79999773371055e+002
2.77332010465178e-003,-1.47548822652173e-001,1.79999772848622e+002
2.77971326775922e-003,-1.47548822652171e-001,1.79999772324984e+002
2.78612116862970e-003,-1.47548822652122e-001,1.79999771800139e+002
2.79254384123727e-003,-1.47548822652134e-001,1.79999771274083e+002
2.79898131963430e-003,-1.47548822652081e-001,1.79999770746816e+002
2.80543363795165e-003,-1.47548822652137e-001,1.79999770218333e+002
2.81190083039887e-003,-1.47548822652175e-001,1.79999769688631e+002
2.81838293126439e-003,-1.47548822652181e-001,1.79999769157709e+002
2.82487997491564e-003,-1.47548822652201e-001,1.79999768625562e+002
2.83139199579931e-003,-1.47548822652157e-001,1.79999768092189e+002
2.83791902844149e-003,-1.47548822652095e-001,1.79999767557586e+002
2.84446110744785e-003,-1.47548822652158e-001,1.79999767021751e+002
2.85101826750384e-003,-1.47548822652155e-001,1.79999766484681e+002
2.85759054337488e-003,-1.47548822652167e-001,1.79999765946372e+002
2.86417796990651e-003,-1.47548822652084e-001,1.79999765406823e+002
2.87078058202462e-003,-1.47548822652188e-001,1.79999764866030e+002
2.87739841473560e-003,-1.47548822652179e-001,1.79999764323990e+002
2.88403150312654e-003,-1.47548822652186e-001,1.79999763780701e+002
2.89067988236540e-003,-1.47548822652237e-001,1.79999763236159e+002
2.89734358770125e-003,-1.47548822652162e-001,1.79999762690362e+002
2.90402265446438e-003,-1.47548822652225e-001,1.79999762143307e+002
2.91071711806653e-003,-1.47548822652178e-001,1.79999761594991e+002
2.91742701400109e-003,-1.47548822652192e-001,1.79999761045410e+002
2.92415237784326e-003,-1.47548822652173e-001,1.79999760494563e+002
2.93089324525025e-003,-1.47548822652200e-001,1.79999759942446e+002
2.93764965196146e-003,-1.47548822652130e-001,1.79999759389056e+002
2.94442163379869e-003,-1.47548822652201e-001,1.79999758834391e+002
2.95120922666631e-003,-1.47548822652128e-001,1.79999758278447e+002
2.95801246655147e-003,-1.47548822652084e-001,1.79999757721221e+002
2.96483138952427e-003,-1.47548822652181e-001,1.79999757162711e+002
2.97166603173795e-003,-1.47548822652104e-001,1.79999756602913e+002
2.97851642942911e-003,-1.47548822652104e-001,1.79999756041825e+002
2.98538261891788e-003,-1.47548822652148e-001,1.79999755479443e+002
2.99226463660811e-003,-1.47548822652128e-001,1.79999754915765e+002
2.99916251898757e-003,-1.47548822652138e-001,1.79999754350787e+002
3.00607630262815e-003,-1.47548822652193e-001,1.79999753784507e+002
3.01300602418604e-003,-1.47548822652106e-001,1.79999753216922e+002
3.01995172040194e-003,-1.47548822652158e-001,1.79999752648028e+002
3.02691342810123e-003,-1.47548822652255e-001,1.79999752077823e+002
3.03389118419419e-003,-1.47548822652193e-001,1.79999751506304e+002
3.04088502567620e-003,-1.47548822652114e-001,1.79999750933466e+002
3.04789498962790e-003,-1.47548822652174e-001,1.79999750359309e+002
3.05492111321543e-003,-1.47548822652202e-001,1.79999749783828e+002
3.06196343369060e-003,-1.47548822652087e-001,1.79999749207020e+002
3.06902198839108e-003,-1.47548822652173e-001,1.79999748628882e+002
3.07609681474063e-003,-1.47548822652211e-001,1.79999748049412e+002
3.08318795024927e-003,-1.47548822652200e-001,1.79999747468606e+002
3.09029543251351e-003,-1.47548822652187e-001,1.79999746886461e+002
3.09741929921650e-003,-1.47548822652204e-001,1.79999746302974e+002
3.10455958812827e-003,-1.47548822652266e-001,1.79999745718142e+002
3.11171633710594e-003,-1.47548822652201e-001,1.79999745131962e+002
3.11888958409385e-003,-1.47548822652291e-001,1.79999744544430e+002
3.12607936712387e-003,-1.47548822652332e-001,1.79999743955544e+002
3.13328572431550e-003,-1.47548822652245e-001,1.79999743365301e+002
3.14050869387613e-003,-1.47548822652267e-001,1.79999742773697e+002
3.14774831410123e-003,-1.47548822652223e-001,1.79999742180729e+002
3.15500462337454e-003,-1.47548822652178e-001,1.79999741586394e+002
3.16227766016829e-003,-1.47548822652117e-001,1.79999740990689e+002
3.16956746304341e-003,-1.47548822652115e-001,1.79999740393611e+002
3.17687407064969e-003,-1.47548822652143e-001,1.79999739795156e+002
3.18419752172604e-003,-1.47548822652231e-001,1.79999739195322e+002
3.19153785510067e-003,-1.47548822652208e-001,1.79999738594105e+002
3.19889510969131e-003,-1.47548822652137e-001,1.79999737991503e+002
3.20626932450538e-003,-1.47548822652125e-001,1.79999737387511e+002
3.21366053864023e-003,-1.47548822652081e-001,1.79999736782126e+002
3.22106879128335e-003,-1.47548822652191e-001,1.79999736175346e+002
3.22849412171255e-003,-1.47548822652127e-001,1.79999735567168e+002
3.23593656929619e-003,-1.47548822652234e-001,1.79999734957587e+002
3.24339617349340e-003,-1.47548822652166e-001,1.79999734346601e+002
3.25087297385425e-003,-1.47548822652174e-001,1.79999733734207e+002
3.25836701002000e-003,-1.47548822652165e-001,1.79999733120401e+002
3.26587832172327e-003,-1.47548822652154e-001,1.79999732505180e+002
3.27340694878829e-003,-1.47548822652188e-001,1.79999731888541e+002
3.28095293113110e-003,-1.47548822652110e-001,1.79999731270480e+002
3.28851630875974e-003,-1.47548822652202e-001,1.79999730650994e+002
3.29609712177449e-003,-1.47548822652246e-001,1.79999730030081e+002
3.30369541036805e-003,-1.47548822652177e-001,1.79999729407736e+002
3.31131121482582e-003,-1.47548822652169e-001,1.79999728783956e+002
3.31894457552601e-003,-1.47548822652191e-001,1.79999728158739e+002
3.32659553293995e-003,-1.47548822652226e-001,1.79999727532080e+002
3.33426412763225e-003,-1.47548822652244e-001,1.79999726903976e+002
3.34195040026105e-003,-1.47548822652244e-001,1.79999726274425e+002
3.34965439157818e-003,-1.47548822652225e-001,1.79999725643423e+002
3.35737614242945e-003,-1.47548822652284e-001,1.79999725010965e+002
3.36511569375481e-003,-1.47548822652214e-001,1.79999724377050e+002
3.37287308658859e-003,-1.47548822652299e-001,1.79999723741674e+002
3.38064836205972e-003,-1.47548822652273e-001,1.79999723104832e+002
3.38844156139193e-003,-1.47548822652229e-001,1.79999722466523e+002
3.39625272590399e-003,-1.47548822652308e-001,1.79999721826742e+002
3.40408189700991e-003,-1.47548822652321e-001,1.79999721185487e+002
3.41192911621919e-003,-1.47548822652223e-001,1.79999720542753e+002
3.41979442513699e-003,-1.47548822652280e-001,1.79999719898537e+002
3.42767786546440e-003,-1.47548822652193e-001,1.79999719252837e+002
3.43557947899865e-003,-1.47548822652246e-001,1.79999718605648e+002
3.44349930763328e-003,-1.47548822652265e-001,1.79999717956967e+002
3.45143739335846e-003,-1.47548822652281e-001,1.79999717306791e+002
3.45939377826112e-003,-1.47548822652326e-001,1.79999716655115e+002
3.46736850452521e-003,-1.47548822652228e-001,1.79999716001938e+002
3.47536161443196e-003,-1.47548822652254e-001,1.79999715347255e+002
3.48337315036002e-003,-1.47548822652403e-001,1.79999714691062e+002
3.49140315478576e-003,-1.47548822652361e-001,1.79999714033357e+002
3.49945167028347e-003,-1.47548822652285e-001,1.79999713374136e+002
3.50751873952558e-003,-1.47548822652317e-001,1.79999712713395e+002
3.51560440528288e-003,-1.47548822652331e-001,1.79999712051131e+002
3.52370871042477e-003,-1.47548822652358e-001,1.79999711387341e+002
3.53183169791946e-003,-1.47548822652368e-001,1.79999710722020e+002
3.53997341083424e-003,-1.47548822652343e-001,1.79999710055165e+002
3.54813389233565e-003,-1.47548822652441e-001,1.79999709386773e+002
3.55631318568975e-003,-1.47548822652303e-001,1.79999708716841e+002
3.56451133426234e-003,-1.47548822652319e-001,1.79999708045364e+002
3.57272838151918e-003,-1.47548822652394e-001,1.79999707372339e+002
3.58096437102625e-003,-1.47548822652421e-001,1.79999706697762e+002
3.58921934644994e-003,-1.47548822652428e-001,1.79999706021631e+002
3.59749335155731e-003,-1.47548822652309e-001,1.79999705343941e+002
3.60578643021632e-003,-1.47548822652391e-001,1.79999704664688e+002
3.61409862639602e-003,-1.47548822652407e-001,1.79999703983870e+002
3.62242998416688e-003,-1.47548822652406e-001,1.79999703301482e+002
3.63078054770090e-003,-1.47548822652371e-001,1.79999702617522e+002
3.63915036127196e-003,-1.47548822652411e-001,1.79999701931984e+002
3.64753946925597e-003,-1.47548822652450e-001,1.79999701244866e+002
3.65594791613114e-003,-1.47548822652423e-001,1.79999700556165e+002
3.66437574647822e-003,-1.47548822652456e-001,1.79999699865875e+002
3.67282300498073e-003,-1.47548822652328e-001,1.79999699173995e+002
3.68128973642520e-003,-1.47548822652467e-001,1.79999698480519e+002
3.68977598570139e-003,-1.47548822652508e-001,1.79999697785445e+002
3.69828179780255e-003,-1.47548822652405e-001,1.79999697088769e+002
3.70680721782565e-003,-1.47548822652395e-001,1.79999696390486e+002
3.71535229097161e-003,-1.47548822652538e-001,1.79999695690594e+002
3.72391706254557e-003,-1.47548822652506e-001,1.79999694989088e+002
3.73250157795709e-003,-1.47548822652456e-001,1.79999694285965e+002
3.74110588272042e-003,-1.47548822652434e-001,1.79999693581222e+002
3.74973002245472e-003,-1.47548822652504e-001,1.79999692874854e+002
3.75837404288433e-003,-1.47548822652415e-001,1.79999692166857e+002
3.76703798983897e-003,-1.47548822652495e-001,1.79999691457228e+002
3.77572190925404e-003,-1.47548822652494e-001,1.79999690745964e+002
3.78442584717082e-003,-1.47548822652570e-001,1.79999690033060e+002
3.79314984973670e-003,-1.47548822652548e-001,1.79999689318512e+002
3.80189396320549e-003,-1.47548822652586e-001,1.79999688602317e+002
3.81065823393761e-003,-1.47548822652590e-001,1.79999687884471e+002
3.81944270840035e-003,-1.47548822652528e-001,1.79999687164971e+002
3.82824743316811e-003,-1.47548822652575e-001,1.79999686443812e+002
3.83707245492267e-003,-1.47548822652477e-001,1.79999685720990e+002
3.84591782045341e-003,-1.47548822652549e-001,1.79999684996502e+002
3.85478357665760e-003,-1.47548822652539e-001,1.79999684270344e+002
3.86366977054057e-003,-1.47548822652512e-001,1.79999683542512e+002
3.87257644921605e-003,-1.47548822652527e-001,1.79999682813002e+002
3.88150365990636e-003,-1.47548822652556e-001,1.79999682081811e+002
3.89045144994268e-003,-1.47548822652582e-001,1.79999681348933e+002
3.89941986676531e-003,-1.47548822652559e-001,1.79999680614367e+002
3.90840895792390e-003,-1.47548822652705e-001,1.79999679878107e+002
3.91741877107770e-003,-1.47548822652691e-001,1.79999679140150e+002
3.92644935399587e-003,-1.47548822652596e-001,1.79999678400491e+002
3.93550075455765e-003,-1.47548822652702e-001,1.79999677659128e+002
3.94457302075266e-003,-1.47548822652664e-001,1.79999676916056e+002
3.95366620068115e-003,-1.47548822652639e-001,1.79999676171270e+002
3.96278034255427e-003,-1.47548822652531e-001,1.79999675424768e+002
3.97191549469428e-003,-1.47548822652627e-001,1.79999674676545e+002
3.98107170553484e-003,-1.47548822652624e-001,1.79999673926597e+002
3.99024902362129e-003,-1.47548822652539e-001,1.79999673174920e+002
3.99944749761085e-003,-1.47548822652625e-001,1.79999672421510e+002
4.00866717627290e-003,-1.47548822652691e-001,1.79999671666364e+002
4.01790810848927e-003,-1.47548822652676e-001,1.79999670909477e+002
4.02717034325446e-003,-1.47548822652658e-001,1.79999670150845e+002
4.03645392967592e-003,-1.47548822652669e-001,1.79999669390464e+002
4.04575891697430e-003,-1.47548822652645e-001,1.79999668628330e+002
4.05508535448371e-003,-1.47548822652728e-001,1.79999667864439e+002
4.06443329165200e-003,-1.47548822652682e-001,1.79999667098788e+002
4.07380277804099e-003,-1.47548822652711e-001,1.79999666331371e+002
4.08319386332679e-003,-1.47548822652643e-001,1.79999665562186e+002
4.09260659729997e-003,-1.47548822652777e-001,1.79999664791227e+002
4.10204102986593e-003,-1.47548822652702e-001,1.79999664018491e+002
4.11149721104509e-003,-1.47548822652782e-001,1.79999663243973e+002
4.12097519097317e-003,-1.47548822652718e-001,1.79999662467671e+002
4.13047501990148e-003,-1.47548822652665e-001,1.79999661689578e+002
4.13999674819717e-003,-1.47548822652594e-001,1.79999660909692e+002
4.14954042634349e-003,-1.47548822652724e-001,1.79999660128008e+002
4.15910610494008e-003,-1.47548822652693e-001,1.79999659344522e+002
4.16869383470322e-003,-1.47548822652722e-001,1.79999658559231e+002
4.17830366646608e-003,-1.47548822652700e-001,1.79999657772128e+002
4.18793565117905e-003,-1.47548822652707e-001,1.79999656983212e+002
4.19758983990994e-003,-1.47548822652647e-001,1.79999656192476e+002
4.20726628384430e-003,-1.47548822652727e-001,1.79999655399918e+002
4.21696503428568e-003,-1.47548822652802e-001,1.79999654605533e+002
4.22668614265589e-003,-1.47548822652795e-001,1.79999653809316e+002
4.23642966049527e-003,-1.47548822652706e-001,1.79999653011264e+002
4.24619563946299e-003,-1.47548822652678e-001,1.79999652211373e+002
4.25598413133729e-003,-1.47548822652724e-001,1.79999651409637e+002
4.26579518801578e-003,-1.47548822652830e-001,1.79999650606053e+002
4.27562886151572e-003,-1.47548822652728e-001,1.79999649800617e+002
4.28548520397425e-003,-1.47548822652747e-001,1.79999648993324e+002
4.29536426764873e-003,-1.47548822652748e-001,1.79999648184170e+002
4.30526610491696e-003,-1.47548822652792e-001,1.79999647373151e+002
4.31519076827751e-003,-1.47548822652834e-001,1.79999646560262e+002
4.32513831034994e-003,-1.47548822652809e-001,1.79999645745499e+002
4.33510878387514e-003,-1.47548822652828e-001,1.79999644928858e+002
4.34510224171557e-003,-1.47548822652763e-001,1.79999644110335e+002
4.35511873685554e-003,-1.47548822652837e-001,1.79999643289924e+002
4.36515832240151e-003,-1.47548822652814e-001,1.79999642467623e+002
4.37522105158237e-003,-1.47548822652802e-001,1.79999641643426e+002
4.38530697774971e-003,-1.47548822652912e-001,1.79999640817328e+002
4.39541615437810e-003,-1.47548822652753e-001,1.79999639989327e+002
4.40554863506538e-003,-1.47548822652792e-001,1.79999639159416e+002
4.41570447353297e-003,-1.47548822652845e-001,1.79999638327593e+002
4.42588372362611e-003,-1.47548822652894e-001,1.79999637493852e+002
4.43608643931417e-003,-1.47548822652813e-001,1.79999636658189e+002
4.44631267469093e-003,-1.47548822652791e-001,1.79999635820600e+002
4.45656248397488e-003,-1.47548822652861e-001,1.79999634981079e+002
4.46683592150948e-003,-1.47548822652895e-001,1.79999634139624e+002
4.47713304176347e-003,-1.47548822652925e-001,1.79999633296229e+002
4.48745389933117e-003,-1.47548822653030e-001,1.79999632450889e+002
4.49779854893272e-003,-1.47548822653005e-001,1.79999631603601e+002
4.50816704541445e-003,-1.47548822652914e-001,1.79999630754360e+002
4.51855944374907e-003,-1.47548822652913e-001,1.79999629903160e+002
4.52897579903605e-003,-1.47548822652939e-001,1.79999629049999e+002
4.53941616650187e-003,-1.47548822652947e-001,1.79999628194871e+002
4.54988060150033e-003,-1.47548822652950e-001,1.79999627337772e+002
4.56036915951280e-003,-1.47548822652902e-001,1.79999626478697e+002
4.57088189614859e-003,-1.47548822652977e-001,1.79999625617641e+002
4.58141886714517e-003,-1.47548822652952e-001,1.79999624754601e+002
4.59198012836852e-003,-1.47548822653097e-001,1.79999623889571e+002
4.60256573581340e-003,-1.47548822653002e-001,1.79999623022546e+002
4.61317574560363e-003,-1.47548822652966e-001,1.79999622153524e+002
4.62381021399244e-003,-1.47548822653020e-001,1.79999621282498e+002
4.63446919736272e-003,-1.47548822653071e-001,1.79999620409464e+002
4.64515275222733e-003,-1.47548822653100e-001,1.79999619534417e+002
4.65586093522942e-003,-1.47548822652970e-001,1.79999618657353e+002
4.66659380314272e-003,-1.47548822653055e-001,1.79999617778268e+002
4.67735141287182e-003,-1.47548822653104e-001,1.79999616897156e+002
4.68813382145248e-003,-1.47548822653025e-001,1.79999616014012e+002
